hour_utc,n,sentiment_mean,negative_share,engagement_sum
2026-09-13 02:00:00,7,-0.7142857142857143,0.7142857142857143,14
2026-09-13 03:00:00,3,-0.3333333333333333,0.6666666666666666,2
2026-09-13 04:00:00,5,-1.0,1.0,0
2026-09-13 05:00:00,5,-0.6,0.8,1
2026-09-13 06:00:00,4,-0.5,0.75,0
2026-09-13 07:00:00,7,-0.7142857142857143,0.8571428571428571,3
2026-09-13 08:00:00,7,-0.7142857142857143,0.7142857142857143,1
2026-09-13 09:00:00,6,-0.6666666666666666,0.8333333333333334,0
2026-09-13 10:00:00,10,-0.7,0.8,14
2026-09-13 11:00:00,10,-1.0,1.0,3
2026-09-13 12:00:00,15,-0.8,0.8666666666666667,4
2026-09-13 13:00:00,9,-0.6666666666666666,0.6666666666666666,0
2026-09-13 14:00:00,7,-0.7142857142857143,0.8571428571428571,1
2026-09-13 15:00:00,11,-0.8181818181818182,0.9090909090909091,3
2026-09-13 16:00:00,11,-0.2727272727272727,0.5454545454545454,8
2026-09-13 17:00:00,14,-0.35714285714285715,0.5714285714285714,4
2026-09-13 18:00:00,12,-0.6666666666666666,0.8333333333333334,2
2026-09-13 19:00:00,20,-0.75,0.85,51
2026-09-13 20:00:00,10,-0.7,0.8,108
2026-09-13 21:00:00,16,-0.6875,0.8125,2
2026-09-13 22:00:00,10,-1.0,1.0,2
2026-09-13 23:00:00,14,-0.6428571428571429,0.7857142857142857,4
2026-09-14 00:00:00,13,-0.8461538461538461,0.9230769230769231,5
2026-09-14 01:00:00,8,-1.0,1.0,4
2026-09-14 02:00:00,9,-0.8888888888888888,0.8888888888888888,0
2026-09-14 03:00:00,7,-1.0,1.0,2
2026-09-14 04:00:00,3,-1.0,1.0,4
2026-09-14 05:00:00,8,-1.0,1.0,3
2026-09-14 06:00:00,5,-0.6,0.8,1
2026-09-14 07:00:00,7,-0.5714285714285714,0.7142857142857143,0
2026-09-14 08:00:00,10,-0.9,0.9,3
2026-09-14 09:00:00,9,-1.0,1.0,3
2026-09-14 10:00:00,11,-0.9090909090909091,0.9090909090909091,2
2026-09-14 11:00:00,12,-0.8333333333333334,0.8333333333333334,11
2026-09-14 12:00:00,11,-0.8181818181818182,0.8181818181818182,0
2026-09-14 13:00:00,6,-0.3333333333333333,0.6666666666666666,1
2026-09-14 14:00:00,13,-0.8461538461538461,0.9230769230769231,5
2026-09-14 15:00:00,14,-0.9285714285714286,0.9285714285714286,11
2026-09-14 16:00:00,10,-0.8,0.9,2
2026-09-14 17:00:00,15,-0.6666666666666666,0.8,1
2026-09-14 18:00:00,15,-0.8666666666666667,0.8666666666666667,2
2026-09-14 19:00:00,19,-0.7894736842105263,0.8421052631578947,4
2026-09-14 20:00:00,10,-1.0,1.0,11
2026-09-14 21:00:00,13,-0.9230769230769231,0.9230769230769231,2
2026-09-14 22:00:00,21,-0.5238095238095238,0.7142857142857143,24
2026-09-14 23:00:00,6,-1.0,1.0,1
2026-09-15 00:00:00,7,-0.7142857142857143,0.8571428571428571,0
2026-09-15 01:00:00,8,-0.75,0.875,712
2026-09-15 02:00:00,10,-0.6,0.7,4
2026-09-15 03:00:00,11,-0.7272727272727273,0.8181818181818182,1
2026-09-15 04:00:00,8,-0.875,0.875,3
2026-09-15 05:00:00,6,-0.8333333333333334,0.8333333333333334,1
2026-09-15 06:00:00,8,-0.625,0.75,1
2026-09-15 07:00:00,8,-0.25,0.375,9
2026-09-15 08:00:00,6,-0.6666666666666666,0.8333333333333334,3
2026-09-15 09:00:00,13,-0.7692307692307693,0.8461538461538461,11
2026-09-15 10:00:00,7,-0.5714285714285714,0.5714285714285714,0
2026-09-15 11:00:00,8,-1.0,1.0,2
2026-09-15 12:00:00,3,-1.0,1.0,173
2026-09-15 13:00:00,8,-1.0,1.0,2
2026-09-15 14:00:00,12,-0.8333333333333334,0.9166666666666666,17
2026-09-15 15:00:00,18,-0.7222222222222222,0.8333333333333334,6
2026-09-15 16:00:00,10,-0.7,0.8,3
2026-09-15 17:00:00,10,-0.9,0.9,4
2026-09-15 18:00:00,17,-0.6470588235294118,0.7647058823529411,4
2026-09-15 19:00:00,13,-0.7692307692307693,0.7692307692307693,9
2026-09-15 20:00:00,6,-0.6666666666666666,0.8333333333333334,0
2026-09-15 21:00:00,19,-0.7368421052631579,0.7368421052631579,171
2026-09-15 22:00:00,13,-0.7692307692307693,0.8461538461538461,10
2026-09-15 23:00:00,18,-0.6666666666666666,0.7777777777777778,7
2026-09-16 00:00:00,13,-1.0,1.0,5
2026-09-16 01:00:00,9,-0.5555555555555556,0.5555555555555556,2
2026-09-16 02:00:00,9,-0.6666666666666666,0.7777777777777778,2
2026-09-16 03:00:00,5,-0.6,0.8,0
2026-09-16 04:00:00,6,-0.8333333333333334,0.8333333333333334,1
2026-09-16 05:00:00,11,-0.6363636363636364,0.8181818181818182,2
2026-09-16 06:00:00,9,-0.7777777777777778,0.8888888888888888,8
2026-09-16 07:00:00,4,-0.75,0.75,3
2026-09-16 08:00:00,8,-0.75,0.875,11
2026-09-16 09:00:00,11,-0.8181818181818182,0.8181818181818182,0
2026-09-16 10:00:00,11,-0.6363636363636364,0.8181818181818182,473
2026-09-16 11:00:00,20,-0.75,0.8,3
2026-09-16 12:00:00,10,-0.7,0.8,2
2026-09-16 13:00:00,14,-0.7142857142857143,0.7857142857142857,14
2026-09-16 14:00:00,18,-0.7222222222222222,0.7777777777777778,3
2026-09-16 15:00:00,12,-0.75,0.8333333333333334,0
2026-09-16 16:00:00,35,-0.6285714285714286,0.7142857142857143,4
2026-09-16 17:00:00,15,-0.7333333333333333,0.8,2
2026-09-16 18:00:00,21,-0.8571428571428571,0.9047619047619048,11
2026-09-16 19:00:00,19,-0.5263157894736842,0.631578947368421,54
2026-09-16 20:00:00,27,-0.8888888888888888,0.9259259259259259,7
2026-09-16 21:00:00,15,-0.6666666666666666,0.8,4
2026-09-16 22:00:00,11,-0.5454545454545454,0.7272727272727273,64
2026-09-16 23:00:00,8,-0.75,0.875,5
2026-09-17 00:00:00,14,-0.9285714285714286,0.9285714285714286,2
2026-09-17 01:00:00,10,-0.7,0.8,5
2026-09-17 02:00:00,6,-1.0,1.0,1
2026-09-17 03:00:00,9,-1.0,1.0,2
2026-09-17 04:00:00,10,-0.9,0.9,0
2026-09-17 05:00:00,11,-0.6363636363636364,0.6363636363636364,6
2026-09-17 06:00:00,7,-0.7142857142857143,0.8571428571428571,3
2026-09-17 07:00:00,15,-0.8666666666666667,0.8666666666666667,6
2026-09-17 08:00:00,8,-1.0,1.0,0
2026-09-17 09:00:00,12,-0.5833333333333334,0.6666666666666666,6
2026-09-17 10:00:00,12,-0.5833333333333334,0.5833333333333334,4
2026-09-17 11:00:00,12,-0.4166666666666667,0.5833333333333334,3
2026-09-17 12:00:00,11,-1.0,1.0,4
2026-09-17 13:00:00,9,-1.0,1.0,3
2026-09-17 14:00:00,19,-0.631578947368421,0.7368421052631579,4
2026-09-17 15:00:00,14,-0.7857142857142857,0.7857142857142857,8
2026-09-17 16:00:00,17,-0.8823529411764706,0.8823529411764706,16
2026-09-17 17:00:00,8,-0.375,0.625,4
2026-09-17 18:00:00,19,-0.8421052631578947,0.8947368421052632,5
2026-09-17 19:00:00,12,-0.5,0.75,6
2026-09-17 20:00:00,6,-1.0,1.0,1
2026-09-17 21:00:00,18,-0.7222222222222222,0.8333333333333334,6
2026-09-17 22:00:00,16,-1.0,1.0,36
2026-09-17 23:00:00,17,-0.7647058823529411,0.8235294117647058,1402
2026-09-18 00:00:00,10,-0.7,0.8,7
2026-09-18 01:00:00,13,-0.46153846153846156,0.6153846153846154,127
2026-09-18 02:00:00,8,-1.0,1.0,35
2026-09-18 03:00:00,10,-0.9,0.9,1
2026-09-18 04:00:00,6,-0.6666666666666666,0.6666666666666666,0
2026-09-18 05:00:00,11,-0.45454545454545453,0.6363636363636364,2
2026-09-18 06:00:00,11,-0.9090909090909091,0.9090909090909091,0
2026-09-18 07:00:00,8,-0.875,0.875,1
2026-09-18 08:00:00,10,-0.8,0.9,8
2026-09-18 09:00:00,14,-0.7857142857142857,0.8571428571428571,87
2026-09-18 10:00:00,11,-0.7272727272727273,0.8181818181818182,12
2026-09-18 11:00:00,13,-1.0,1.0,2
2026-09-18 12:00:00,9,-1.0,1.0,2
2026-09-18 13:00:00,14,-0.5714285714285714,0.7142857142857143,1
2026-09-18 14:00:00,15,-0.6666666666666666,0.7333333333333333,9
2026-09-18 15:00:00,10,-0.8,0.8,2
2026-09-18 16:00:00,16,-0.75,0.875,6
2026-09-18 17:00:00,16,-0.875,0.9375,5
2026-09-18 18:00:00,10,-0.8,0.8,1
2026-09-18 19:00:00,14,-0.5,0.7142857142857143,1
2026-09-18 20:00:00,20,-0.85,0.9,15
2026-09-18 21:00:00,22,-0.4090909090909091,0.6363636363636364,20
2026-09-18 22:00:00,14,-0.8571428571428571,0.8571428571428571,10
2026-09-18 23:00:00,13,-0.5384615384615384,0.6923076923076923,7
2026-09-19 00:00:00,7,-0.2857142857142857,0.42857142857142855,4
2026-09-19 01:00:00,8,-0.75,0.75,0
2026-09-19 02:00:00,11,-0.8181818181818182,0.9090909090909091,3
2026-09-19 03:00:00,7,-0.8571428571428571,0.8571428571428571,0
2026-09-19 04:00:00,6,-1.0,1.0,1
2026-09-19 05:00:00,8,-0.875,0.875,0
2026-09-19 06:00:00,12,-0.6666666666666666,0.75,12
2026-09-19 07:00:00,6,-0.8333333333333334,0.8333333333333334,0
2026-09-19 08:00:00,12,-0.8333333333333334,0.9166666666666666,3
2026-09-19 09:00:00,7,-1.0,1.0,2
2026-09-19 10:00:00,14,-0.9285714285714286,0.9285714285714286,2
2026-09-19 11:00:00,14,-0.9285714285714286,0.9285714285714286,3
2026-09-19 12:00:00,13,-1.0,1.0,38
2026-09-19 13:00:00,18,-0.7222222222222222,0.7777777777777778,20
2026-09-19 14:00:00,18,-0.8888888888888888,0.8888888888888888,2
2026-09-19 15:00:00,14,-0.8571428571428571,0.8571428571428571,1
2026-09-19 16:00:00,12,-0.5,0.75,6
2026-09-19 17:00:00,19,-0.7894736842105263,0.8421052631578947,5
2026-09-19 18:00:00,17,-0.5882352941176471,0.7647058823529411,4
2026-09-19 19:00:00,27,-0.5925925925925926,0.7407407407407407,0
2026-09-19 20:00:00,21,-0.6666666666666666,0.7619047619047619,3
2026-09-19 21:00:00,26,-0.8076923076923077,0.8846153846153846,2
2026-09-19 22:00:00,8,-0.75,0.875,3
2026-09-19 23:00:00,3,-0.3333333333333333,0.6666666666666666,1
2026-09-20 00:00:00,15,-0.8666666666666667,0.8666666666666667,0
2026-09-20 01:00:00,2,-1.0,1.0,0
2026-09-20 02:00:00,10,-0.6,0.8,0
2026-09-20 03:00:00,8,-1.0,1.0,0
2026-09-20 04:00:00,12,-0.6666666666666666,0.8333333333333334,0
2026-09-20 05:00:00,1,-1.0,1.0,3
2026-09-20 06:00:00,7,-1.0,1.0,0
2026-09-20 07:00:00,2,-1.0,1.0,0
2026-09-20 08:00:00,2,-1.0,1.0,0
2026-09-20 09:00:00,3,-1.0,1.0,0
2026-09-20 10:00:00,3,-1.0,1.0,0
2026-09-20 11:00:00,3,-0.3333333333333333,0.6666666666666666,0
2026-09-20 12:00:00,16,-1.0,1.0,0
2026-09-20 13:00:00,16,-1.0,1.0,0
2026-09-20 14:00:00,9,-0.5555555555555556,0.7777777777777778,0
2026-09-20 15:00:00,12,-1.0,1.0,1
2026-09-20 16:00:00,20,-0.7,0.85,0
2026-09-20 17:00:00,6,-0.5,0.6666666666666666,0
